2026/05/28 11:01:27.031, 0, 0, 0, 0, 143771, 78.94
2026/05/28 11:01:32.061, 0, 0, 0, 0, 143771, 79.04
2026/05/28 11:01:37.088, 0, 0, 0, 529, 143771, 122.01
2026/05/28 11:01:42.125, 0, 7, 0, 921, 143771, 132.07
