2026/05/28 17:53:05.906, 0, NVIDIA H200, 0, 0, 0, 143771, 78.19
2026/05/28 17:53:20.939, 0, NVIDIA H200, 0, 0, 0, 143771, 78.10
2026/05/28 17:53:35.967, 0, NVIDIA H200, 0, 0, 0, 143771, 77.95
2026/05/28 17:53:50.997, 0, NVIDIA H200, 0, 0, 0, 143771, 77.93
2026/05/28 17:54:06.025, 0, NVIDIA H200, 0, 0, 0, 143771, 77.82
2026/05/28 17:54:21.053, 0, NVIDIA H200, 0, 0, 0, 143771, 77.76
2026/05/28 17:54:36.082, 0, NVIDIA H200, 37, 6, 4019, 143771, 224.41
2026/05/28 17:54:51.111, 0, NVIDIA H200, 23, 4, 4019, 143771, 219.08
2026/05/28 17:55:06.140, 0, NVIDIA H200, 23, 4, 4019, 143771, 213.67
2026/05/28 17:55:21.168, 0, NVIDIA H200, 69, 15, 7211, 143771, 321.60
2026/05/28 17:55:36.201, 0, NVIDIA H200, 46, 10, 7211, 143771, 346.75
2026/05/28 17:55:51.229, 0, NVIDIA H200, 70, 15, 7211, 143771, 337.98
2026/05/28 17:56:06.256, 0, NVIDIA H200, 30, 7, 7211, 143771, 339.53
2026/05/28 17:56:21.286, 0, NVIDIA H200, 67, 14, 7211, 143771, 342.25
2026/05/28 17:56:36.314, 0, NVIDIA H200, 68, 14, 7215, 143771, 332.79
2026/05/28 17:56:51.341, 0, NVIDIA H200, 52, 10, 7215, 143771, 344.62
2026/05/28 17:57:06.369, 0, NVIDIA H200, 58, 11, 7215, 143771, 347.16
2026/05/28 17:57:21.397, 0, NVIDIA H200, 71, 15, 7215, 143771, 342.68
2026/05/28 17:57:36.425, 0, NVIDIA H200, 67, 14, 7215, 143771, 341.81
2026/05/28 17:57:51.455, 0, NVIDIA H200, 71, 15, 7215, 143771, 345.84
2026/05/28 17:58:06.484, 0, NVIDIA H200, 14, 0, 7329, 143771, 122.06
2026/05/28 17:58:21.511, 0, NVIDIA H200, 13, 0, 7329, 143771, 121.43
2026/05/28 17:58:36.538, 0, NVIDIA H200, 14, 0, 7329, 143771, 121.15
2026/05/28 17:58:51.565, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.29
2026/05/28 17:59:06.592, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.38
2026/05/28 17:59:21.618, 0, NVIDIA H200, 14, 0, 7329, 143771, 138.27
2026/05/28 17:59:36.647, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.20
2026/05/28 17:59:51.674, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.31
2026/05/28 18:00:06.704, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.25
2026/05/28 18:00:21.732, 0, NVIDIA H200, 0, 0, 7329, 143771, 120.03
2026/05/28 18:00:36.758, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.87
2026/05/28 18:00:51.784, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.82
2026/05/28 18:01:06.812, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.79
2026/05/28 18:01:21.840, 0, NVIDIA H200, 0, 0, 7329, 143771, 119.75
2026/05/28 18:01:36.866, 0, NVIDIA H200, 13, 0, 7329, 143771, 152.08
2026/05/28 18:01:51.894, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.10
2026/05/28 18:02:06.920, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.13
2026/05/28 18:02:21.950, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.23
2026/05/28 18:02:36.977, 0, NVIDIA H200, 40, 7, 7329, 143771, 208.43
2026/05/28 18:02:52.004, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.12
2026/05/28 18:03:07.031, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.21
2026/05/28 18:03:22.057, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.27
2026/05/28 18:03:37.087, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.10
2026/05/28 18:03:52.114, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.13
2026/05/28 18:04:07.141, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.19
2026/05/28 18:04:22.168, 0, NVIDIA H200, 14, 0, 7329, 143771, 148.95
2026/05/28 18:04:37.195, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.10
2026/05/28 18:04:52.222, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.14
2026/05/28 18:05:07.250, 0, NVIDIA H200, 13, 0, 7329, 143771, 120.24
2026/05/28 18:05:22.277, 0, NVIDIA H200, 26, 3, 7329, 143771, 207.65
2026/05/28 18:05:37.305, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.14
2026/05/28 18:05:52.331, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.18
2026/05/28 18:06:07.358, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.23
2026/05/28 18:06:22.385, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.15
2026/05/28 18:06:37.416, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.18
2026/05/28 18:06:52.443, 0, NVIDIA H200, 14, 0, 7329, 143771, 120.21
2026/05/28 18:07:07.470, 0, NVIDIA H200, 0, 0, 7329, 143771, 120.07
