2026/05/28 10:46:31.838, 0, 0, 0, 0, 143771, 75.27
2026/05/28 10:46:36.870, 0, 0, 0, 0, 143771, 75.25
2026/05/28 10:46:41.897, 0, 0, 0, 529, 143771, 113.83
2026/05/28 10:46:46.925, 0, 9, 1, 1075, 143771, 129.68
2026/05/28 10:46:51.952, 0, 36, 0, 1075, 143771, 116.96
2026/05/28 10:46:56.978, 0, 36, 0, 1075, 143771, 116.92
2026/05/28 10:47:02.007, 0, 36, 0, 1075, 143771, 117.08
2026/05/28 10:47:07.033, 0, 36, 0, 1075, 143771, 117.22
