2026/05/28 13:21:55.368, 0, 0, 0, 0, 143771, 78.90
2026/05/28 13:22:00.402, 0, 0, 0, 0, 143771, 79.07
2026/05/28 13:22:05.431, 0, 0, 0, 0, 143771, 79.05
2026/05/28 13:22:10.461, 0, 0, 0, 537, 143771, 117.44
2026/05/28 13:22:15.487, 0, 6, 1, 1539, 143771, 143.21
2026/05/28 13:22:20.518, 0, 6, 1, 1541, 143771, 143.61
2026/05/28 13:22:25.546, 0, 8, 1, 1541, 143771, 143.65
2026/05/28 13:22:30.573, 0, 21, 0, 1541, 143771, 133.13
2026/05/28 13:22:35.601, 0, 21, 0, 1541, 143771, 128.82
2026/05/28 13:22:40.628, 0, 20, 0, 1541, 143771, 128.81
2026/05/28 13:22:45.655, 0, 21, 0, 1541, 143771, 129.00
2026/05/28 13:22:50.682, 0, 21, 0, 1541, 143771, 129.02
2026/05/28 13:22:55.709, 0, 21, 0, 1541, 143771, 128.96
2026/05/28 13:23:00.736, 0, 21, 0, 1541, 143771, 128.88
2026/05/28 13:23:05.761, 0, 21, 0, 1541, 143771, 128.87
2026/05/28 13:23:10.790, 0, 21, 0, 1541, 143771, 128.85
2026/05/28 13:23:15.816, 0, 21, 0, 1541, 143771, 128.77
2026/05/28 13:23:20.840, 0, 21, 0, 1541, 143771, 128.82
2026/05/28 13:23:25.868, 0, 21, 0, 1541, 143771, 128.70
2026/05/28 13:23:30.894, 0, 21, 0, 1541, 143771, 128.63
2026/05/28 13:23:35.919, 0, 21, 0, 1541, 143771, 128.47
2026/05/28 13:23:40.945, 0, 21, 0, 1541, 143771, 128.49
2026/05/28 13:23:45.972, 0, 21, 0, 1541, 143771, 128.43
2026/05/28 13:23:50.997, 0, 22, 0, 1541, 143771, 128.29
2026/05/28 13:23:56.022, 0, 21, 0, 1541, 143771, 128.19
2026/05/28 13:24:01.048, 0, 21, 0, 1541, 143771, 128.22
2026/05/28 13:24:06.073, 0, 21, 0, 1541, 143771, 128.18
2026/05/28 13:24:11.101, 0, 21, 0, 1541, 143771, 128.11
2026/05/28 13:24:16.129, 0, 21, 0, 1541, 143771, 128.09
2026/05/28 13:24:21.156, 0, 21, 0, 1541, 143771, 128.07
2026/05/28 13:24:26.183, 0, 23, 0, 1541, 143771, 128.37
2026/05/28 13:24:31.210, 0, 0, 0, 1541, 143771, 125.11
2026/05/28 13:24:36.237, 0, 0, 0, 1541, 143771, 125.10
2026/05/28 13:24:41.264, 0, 0, 0, 1541, 143771, 125.05
2026/05/28 13:24:46.293, 0, 0, 0, 1541, 143771, 125.00
2026/05/28 13:24:51.320, 0, 0, 0, 1541, 143771, 124.98
2026/05/28 13:24:56.348, 0, 0, 0, 1541, 143771, 124.92
2026/05/28 13:25:01.377, 0, 0, 0, 1541, 143771, 124.84
2026/05/28 13:25:06.403, 0, 0, 0, 1541, 143771, 124.83
2026/05/28 13:25:11.428, 0, 0, 0, 1541, 143771, 124.79
2026/05/28 13:25:16.456, 0, 24, 0, 1541, 143771, 128.00
2026/05/28 13:25:21.485, 0, 0, 0, 1541, 143771, 124.77
