2026/05/28 17:31:13.117, 0, NVIDIA H200, 0, 0, 0, 143771, 77.99
2026/05/28 17:31:28.147, 0, NVIDIA H200, 0, 0, 0, 143771, 77.90
2026/05/28 17:31:43.176, 0, NVIDIA H200, 0, 0, 0, 143771, 77.76
2026/05/28 17:31:58.205, 0, NVIDIA H200, 0, 0, 0, 143771, 77.71
2026/05/28 17:32:13.234, 0, NVIDIA H200, 0, 0, 0, 143771, 77.65
2026/05/28 17:32:28.264, 0, NVIDIA H200, 0, 0, 573, 143771, 99.21
2026/05/28 17:32:43.290, 0, NVIDIA H200, 23, 4, 4019, 143771, 226.87
2026/05/28 17:32:58.317, 0, NVIDIA H200, 26, 5, 4019, 143771, 219.14
2026/05/28 17:33:13.345, 0, NVIDIA H200, 23, 4, 4019, 143771, 213.03
2026/05/28 17:33:28.375, 0, NVIDIA H200, 42, 9, 7211, 143771, 346.69
2026/05/28 17:33:43.406, 0, NVIDIA H200, 70, 15, 7211, 143771, 333.90
2026/05/28 17:33:58.434, 0, NVIDIA H200, 70, 15, 7211, 143771, 338.12
2026/05/28 17:34:13.463, 0, NVIDIA H200, 58, 12, 7211, 143771, 346.32
2026/05/28 17:34:28.494, 0, NVIDIA H200, 51, 10, 7211, 143771, 345.26
2026/05/28 17:34:43.522, 0, NVIDIA H200, 59, 12, 7213, 143771, 343.55
2026/05/28 17:34:58.553, 0, NVIDIA H200, 59, 12, 7213, 143771, 348.54
2026/05/28 17:35:13.580, 0, NVIDIA H200, 40, 9, 7213, 143771, 333.60
2026/05/28 17:35:28.608, 0, NVIDIA H200, 69, 15, 7213, 143771, 345.06
2026/05/28 17:35:43.640, 0, NVIDIA H200, 63, 13, 7213, 143771, 348.37
2026/05/28 17:35:58.669, 0, NVIDIA H200, 14, 0, 7215, 143771, 170.84
2026/05/28 17:36:13.696, 0, NVIDIA H200, 13, 0, 7215, 143771, 121.11
2026/05/28 17:36:28.721, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.68
2026/05/28 17:36:43.748, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.60
2026/05/28 17:36:58.776, 0, NVIDIA H200, 43, 8, 7215, 143771, 167.66
2026/05/28 17:37:13.804, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.31
2026/05/28 17:37:28.831, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.35
2026/05/28 17:37:43.860, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.45
2026/05/28 17:37:58.886, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.24
2026/05/28 17:38:13.914, 0, NVIDIA H200, 0, 0, 7215, 143771, 120.14
2026/05/28 17:38:28.941, 0, NVIDIA H200, 0, 0, 7215, 143771, 119.99
2026/05/28 17:38:43.972, 0, NVIDIA H200, 0, 0, 7215, 143771, 119.92
2026/05/28 17:38:59.000, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.38
2026/05/28 17:39:14.029, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.08
2026/05/28 17:39:29.057, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.27
2026/05/28 17:39:44.084, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.27
2026/05/28 17:39:59.111, 0, NVIDIA H200, 13, 0, 7215, 143771, 202.51
2026/05/28 17:40:14.139, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.19
2026/05/28 17:40:29.166, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.29
2026/05/28 17:40:44.194, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.35
2026/05/28 17:40:59.223, 0, NVIDIA H200, 17, 3, 7215, 143771, 140.03
2026/05/28 17:41:14.250, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.19
2026/05/28 17:41:29.276, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.26
2026/05/28 17:41:44.305, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.50
2026/05/28 17:41:59.331, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.25
2026/05/28 17:42:14.358, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.20
2026/05/28 17:42:29.385, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.23
2026/05/28 17:42:44.412, 0, NVIDIA H200, 13, 0, 7215, 143771, 212.98
2026/05/28 17:42:59.442, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.16
2026/05/28 17:43:14.470, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.20
2026/05/28 17:43:29.498, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.39
2026/05/28 17:43:44.526, 0, NVIDIA H200, 13, 0, 7215, 143771, 120.19
2026/05/28 17:43:59.555, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.11
2026/05/28 17:44:14.583, 0, NVIDIA H200, 14, 0, 7215, 143771, 120.25
2026/05/28 17:44:29.609, 0, NVIDIA H200, 13, 0, 7215, 143771, 125.28
