2026/05/28 13:12:44.658, 0, 0, 0, 0, 143771, 75.65
2026/05/28 13:12:49.687, 0, 0, 0, 0, 143771, 75.56
2026/05/28 13:12:54.715, 0, 0, 0, 0, 143771, 75.51
2026/05/28 13:12:59.745, 0, 0, 0, 537, 143771, 100.90
2026/05/28 13:13:04.773, 0, 6, 1, 1539, 143771, 134.37
2026/05/28 13:13:09.799, 0, 7, 1, 1541, 143771, 138.11
2026/05/28 13:13:14.827, 0, 9, 1, 1541, 143771, 136.94
2026/05/28 13:13:19.853, 0, 21, 0, 1541, 143771, 131.34
2026/05/28 13:13:24.880, 0, 21, 0, 1541, 143771, 119.98
2026/05/28 13:13:29.908, 0, 21, 0, 1541, 143771, 119.92
2026/05/28 13:13:34.934, 0, 21, 0, 1541, 143771, 119.80
2026/05/28 13:13:39.960, 0, 21, 0, 1541, 143771, 119.85
2026/05/28 13:13:44.987, 0, 21, 0, 1541, 143771, 119.83
2026/05/28 13:13:50.011, 0, 21, 0, 1541, 143771, 119.78
2026/05/28 13:13:55.036, 0, 21, 0, 1541, 143771, 119.62
2026/05/28 13:14:00.064, 0, 21, 0, 1541, 143771, 119.68
2026/05/28 13:14:05.092, 0, 21, 0, 1541, 143771, 119.65
2026/05/28 13:14:10.120, 0, 21, 0, 1541, 143771, 119.60
2026/05/28 13:14:15.146, 0, 22, 0, 1541, 143771, 119.57
2026/05/28 13:14:20.172, 0, 21, 0, 1541, 143771, 119.56
2026/05/28 13:14:25.200, 0, 21, 0, 1541, 143771, 119.48
2026/05/28 13:14:30.227, 0, 21, 0, 1541, 143771, 119.45
2026/05/28 13:14:35.255, 0, 20, 0, 1541, 143771, 119.43
2026/05/28 13:14:40.281, 0, 21, 0, 1541, 143771, 119.40
2026/05/28 13:14:45.307, 0, 21, 0, 1541, 143771, 119.41
2026/05/28 13:14:50.333, 0, 21, 0, 1541, 143771, 119.48
2026/05/28 13:14:55.361, 0, 21, 0, 1541, 143771, 119.40
2026/05/28 13:15:00.388, 0, 22, 0, 1541, 143771, 119.30
2026/05/28 13:15:05.415, 0, 20, 0, 1541, 143771, 119.31
2026/05/28 13:15:10.442, 0, 22, 0, 1541, 143771, 119.36
2026/05/28 13:15:15.469, 0, 23, 0, 1541, 143771, 119.72
2026/05/28 13:15:20.497, 0, 0, 0, 1541, 143771, 116.53
2026/05/28 13:15:25.525, 0, 0, 0, 1541, 143771, 116.50
2026/05/28 13:15:30.552, 0, 0, 0, 1541, 143771, 116.47
2026/05/28 13:15:35.578, 0, 0, 0, 1541, 143771, 116.44
2026/05/28 13:15:40.604, 0, 0, 0, 1541, 143771, 116.44
2026/05/28 13:15:45.630, 0, 0, 0, 1541, 143771, 116.41
2026/05/28 13:15:50.656, 0, 0, 0, 1541, 143771, 116.40
2026/05/28 13:15:55.684, 0, 0, 0, 1541, 143771, 116.42
2026/05/28 13:16:00.712, 0, 0, 0, 1541, 143771, 116.37
2026/05/28 13:16:05.737, 0, 23, 0, 1541, 143771, 119.50
2026/05/28 13:16:10.763, 0, 0, 0, 1541, 143771, 116.46
