2026/05/28 10:49:19.435, 0, 0, 0, 0, 143771, 75.28
2026/05/28 10:49:24.465, 0, 0, 0, 0, 143771, 75.25
2026/05/28 10:49:29.495, 0, 0, 0, 529, 143771, 113.87
2026/05/28 10:49:34.523, 0, 10, 1, 1075, 143771, 132.11
2026/05/28 10:49:39.551, 0, 35, 0, 1075, 143771, 116.94
2026/05/28 10:49:44.577, 0, 35, 0, 1075, 143771, 116.97
2026/05/28 10:49:49.604, 0, 36, 0, 1075, 143771, 117.02
2026/05/28 10:49:54.631, 0, 35, 0, 1075, 143771, 117.14
