2026/05/28 15:58:01.083, 0, NVIDIA H200, 0, 0, 0, 143771, 76.17
2026/05/28 15:58:16.113, 0, NVIDIA H200, 0, 0, 0, 143771, 76.12
2026/05/28 15:58:31.143, 0, NVIDIA H200, 0, 0, 0, 143771, 76.10
2026/05/28 15:58:46.173, 0, NVIDIA H200, 0, 0, 0, 143771, 76.15
2026/05/28 15:59:01.206, 0, NVIDIA H200, 0, 0, 0, 143771, 76.13
2026/05/28 15:59:16.236, 0, NVIDIA H200, 0, 0, 0, 143771, 76.10
2026/05/28 15:59:31.263, 0, NVIDIA H200, 0, 0, 0, 143771, 76.17
2026/05/28 15:59:46.292, 0, NVIDIA H200, 0, 0, 0, 143771, 76.15
2026/05/28 16:00:01.322, 0, NVIDIA H200, 0, 0, 0, 143771, 76.14
2026/05/28 16:00:16.352, 0, NVIDIA H200, 0, 0, 0, 143771, 76.10
2026/05/28 16:00:31.380, 0, NVIDIA H200, 0, 0, 0, 143771, 76.13
2026/05/28 16:00:46.409, 0, NVIDIA H200, 0, 0, 0, 143771, 76.15
2026/05/28 16:01:01.438, 0, NVIDIA H200, 0, 0, 0, 143771, 76.12
2026/05/28 16:01:16.470, 0, NVIDIA H200, 0, 0, 0, 143771, 76.08
2026/05/28 16:01:31.500, 0, NVIDIA H200, 0, 0, 0, 143771, 76.09
2026/05/28 16:01:46.530, 0, NVIDIA H200, 0, 0, 0, 143771, 76.11
2026/05/28 16:02:01.559, 0, NVIDIA H200, 0, 0, 0, 143771, 76.12
2026/05/28 16:02:16.590, 0, NVIDIA H200, 0, 0, 0, 143771, 76.09
2026/05/28 16:02:31.619, 0, NVIDIA H200, 0, 0, 0, 143771, 76.10
2026/05/28 16:02:46.649, 0, NVIDIA H200, 0, 0, 0, 143771, 76.14
2026/05/28 16:03:01.678, 0, NVIDIA H200, 0, 0, 559, 143771, 117.48
2026/05/28 16:03:16.706, 0, NVIDIA H200, 0, 0, 559, 143771, 117.60
2026/05/28 16:03:31.733, 0, NVIDIA H200, 8, 1, 2015, 143771, 131.18
2026/05/28 16:03:46.761, 0, NVIDIA H200, 8, 1, 2015, 143771, 130.87
2026/05/28 16:04:01.789, 0, NVIDIA H200, 0, 0, 2015, 143771, 128.60
2026/05/28 16:04:16.816, 0, NVIDIA H200, 7, 1, 2015, 143771, 128.68
2026/05/28 16:04:31.843, 0, NVIDIA H200, 7, 1, 2015, 143771, 131.19
2026/05/28 16:04:46.871, 0, NVIDIA H200, 0, 0, 2015, 143771, 131.78
2026/05/28 16:05:01.897, 0, NVIDIA H200, 6, 1, 2015, 143771, 130.99
2026/05/28 16:05:16.924, 0, NVIDIA H200, 0, 0, 2373, 143771, 141.85
2026/05/28 16:05:31.952, 0, NVIDIA H200, 0, 0, 2375, 143771, 145.86
2026/05/28 16:05:46.980, 0, NVIDIA H200, 14, 2, 2375, 143771, 146.03
2026/05/28 16:06:02.008, 0, NVIDIA H200, 18, 3, 2375, 143771, 149.14
2026/05/28 16:06:17.034, 0, NVIDIA H200, 18, 3, 2375, 143771, 141.53
2026/05/28 16:06:32.064, 0, NVIDIA H200, 18, 3, 2375, 143771, 144.28
2026/05/28 16:06:47.092, 0, NVIDIA H200, 0, 0, 2375, 143771, 147.44
2026/05/28 16:07:02.119, 0, NVIDIA H200, 18, 3, 2375, 143771, 147.08
2026/05/28 16:07:17.147, 0, NVIDIA H200, 0, 0, 2375, 143771, 144.63
2026/05/28 16:07:32.174, 0, NVIDIA H200, 0, 0, 2377, 143771, 147.97
2026/05/28 16:07:47.202, 0, NVIDIA H200, 18, 3, 2377, 143771, 142.61
2026/05/28 16:08:02.228, 0, NVIDIA H200, 0, 0, 2377, 143771, 143.21
2026/05/28 16:08:17.257, 0, NVIDIA H200, 4, 1, 2377, 143771, 144.84
2026/05/28 16:08:32.285, 0, NVIDIA H200, 18, 3, 2377, 143771, 145.42
2026/05/28 16:08:47.313, 0, NVIDIA H200, 18, 3, 2377, 143771, 141.40
2026/05/28 16:09:02.340, 0, NVIDIA H200, 0, 0, 2377, 143771, 143.99
2026/05/28 16:09:17.367, 0, NVIDIA H200, 18, 3, 2377, 143771, 140.55
2026/05/28 16:09:32.395, 0, NVIDIA H200, 0, 0, 2377, 143771, 123.76
2026/05/28 16:09:47.423, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.89
2026/05/28 16:10:02.451, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.84
2026/05/28 16:10:17.478, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.61
2026/05/28 16:10:32.504, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.81
2026/05/28 16:10:47.534, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.77
2026/05/28 16:11:02.560, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.86
2026/05/28 16:11:17.588, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.63
2026/05/28 16:11:32.616, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.85
2026/05/28 16:11:47.645, 0, NVIDIA H200, 0, 0, 2377, 143771, 121.22
2026/05/28 16:12:02.673, 0, NVIDIA H200, 0, 0, 2377, 143771, 117.84
