timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/05/27 12:14:47.498, 0, NVIDIA H200, 0 %, 0 %, 0 MiB, 143771 MiB, 75.72 W
2026/05/27 12:14:47.502, 1, NVIDIA H200, 0 %, 0 %, 0 MiB, 143771 MiB, 77.32 W
2026/05/27 12:15:17.506, 0, NVIDIA H200, 68 %, 23 %, 7767 MiB, 143771 MiB, 292.17 W
2026/05/27 12:15:17.506, 1, NVIDIA H200, 31 %, 10 %, 7767 MiB, 143771 MiB, 302.65 W
2026/05/27 12:15:47.507, 0, NVIDIA H200, 58 %, 19 %, 7769 MiB, 143771 MiB, 334.25 W
2026/05/27 12:15:47.507, 1, NVIDIA H200, 100 %, 0 %, 7769 MiB, 143771 MiB, 163.82 W
2026/05/27 12:16:17.508, 0, NVIDIA H200, 58 %, 33 %, 18233 MiB, 143771 MiB, 177.37 W
2026/05/27 12:16:17.508, 1, NVIDIA H200, 0 %, 0 %, 4 MiB, 143771 MiB, 77.73 W
