timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/05/29 05:56:20.135, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 129.37 W
2026/05/29 05:56:50.136, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 197.59 W
2026/05/29 05:57:20.137, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 127.59 W
2026/05/29 05:57:50.138, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 127.35 W
2026/05/29 05:58:20.138, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 127.18 W
2026/05/29 05:58:50.139, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 127.17 W
2026/05/29 05:59:20.140, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 216.57 W
2026/05/29 05:59:50.140, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 221.10 W
2026/05/29 06:00:20.141, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 218.39 W
2026/05/29 06:00:50.142, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 219.03 W
2026/05/29 06:01:20.143, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 214.35 W
2026/05/29 06:01:50.143, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 128.42 W
2026/05/29 06:02:20.144, 0, NVIDIA H200, 0 %, 0 %, 5739 MiB, 143771 MiB, 128.39 W
2026/05/29 06:02:50.145, 0, NVIDIA H200, 12 %, 3 %, 5739 MiB, 143771 MiB, 138.03 W
2026/05/29 06:03:20.146, 0, NVIDIA H200, 12 %, 3 %, 5739 MiB, 143771 MiB, 143.35 W
2026/05/29 06:03:50.147, 0, NVIDIA H200, 38 %, 9 %, 5739 MiB, 143771 MiB, 162.47 W
