2026/05/28 13:02:10.716, 0, 0, 0, 0, 143771, 77.82
2026/05/28 13:02:15.744, 0, 0, 0, 0, 143771, 77.85
2026/05/28 13:02:20.772, 0, 0, 0, 0, 143771, 77.77
2026/05/28 13:02:25.799, 0, 0, 0, 537, 143771, 106.12
2026/05/28 13:02:30.827, 0, 6, 1, 1539, 143771, 140.42
2026/05/28 13:02:35.856, 0, 6, 1, 1539, 143771, 139.22
2026/05/28 13:02:40.880, 0, 6, 1, 1541, 143771, 140.01
2026/05/28 13:02:45.907, 0, 21, 0, 1541, 143771, 123.23
2026/05/28 13:02:50.932, 0, 21, 0, 1541, 143771, 123.08
2026/05/28 13:02:55.958, 0, 18, 0, 1541, 143771, 122.96
2026/05/28 13:03:00.990, 0, 21, 0, 1541, 143771, 123.11
2026/05/28 13:03:06.017, 0, 21, 0, 1541, 143771, 123.07
2026/05/28 13:03:11.042, 0, 21, 0, 1541, 143771, 123.10
2026/05/28 13:03:16.069, 0, 21, 0, 1541, 143771, 123.01
2026/05/28 13:03:21.096, 0, 21, 0, 1541, 143771, 122.97
2026/05/28 13:03:26.123, 0, 21, 0, 1541, 143771, 123.01
2026/05/28 13:03:31.150, 0, 21, 0, 1541, 143771, 122.90
2026/05/28 13:03:36.178, 0, 21, 0, 1541, 143771, 123.01
2026/05/28 13:03:41.204, 0, 21, 0, 1541, 143771, 122.93
2026/05/28 13:03:46.232, 0, 21, 0, 1541, 143771, 122.64
2026/05/28 13:03:51.259, 0, 21, 0, 1541, 143771, 122.84
2026/05/28 13:03:56.286, 0, 21, 0, 1541, 143771, 122.84
2026/05/28 13:04:01.314, 0, 21, 0, 1541, 143771, 122.82
2026/05/28 13:04:06.340, 0, 21, 0, 1541, 143771, 122.84
2026/05/28 13:04:11.366, 0, 21, 0, 1541, 143771, 122.75
2026/05/28 13:04:16.390, 0, 21, 0, 1541, 143771, 122.72
2026/05/28 13:04:21.418, 0, 21, 0, 1541, 143771, 122.76
2026/05/28 13:04:26.443, 0, 21, 0, 1541, 143771, 122.74
2026/05/28 13:04:31.468, 0, 21, 0, 1541, 143771, 122.82
2026/05/28 13:04:36.495, 0, 24, 0, 1541, 143771, 123.11
2026/05/28 13:04:41.523, 0, 0, 0, 1541, 143771, 119.93
2026/05/28 13:04:46.548, 0, 0, 0, 1541, 143771, 119.94
2026/05/28 13:04:51.574, 0, 0, 0, 1541, 143771, 119.97
2026/05/28 13:04:56.602, 0, 0, 0, 1541, 143771, 119.93
2026/05/28 13:05:01.628, 0, 0, 0, 1541, 143771, 119.86
2026/05/28 13:05:06.656, 0, 0, 0, 1541, 143771, 119.83
2026/05/28 13:05:11.682, 0, 0, 0, 1541, 143771, 119.89
2026/05/28 13:05:16.708, 0, 0, 0, 1541, 143771, 119.89
2026/05/28 13:05:21.733, 0, 0, 0, 1541, 143771, 119.85
2026/05/28 13:05:26.762, 0, 23, 0, 1541, 143771, 123.12
2026/05/28 13:05:31.789, 0, 0, 0, 1541, 143771, 119.89
